Name,Price,Warranty,Status,CPU,RAM,Ổ cứng,Card VGA,Mux Switch,Màn hình,Webcam,Cổng kết nối,Trọng lượng,Pin,Hệ điều hành,Camera,MUX Swìtch,Kết nối,Cổng,Cổng Kết Nối,Cổng kết nôi,MUX Switch,Cổng giao tiếp,Mux switch,Cổng kết Nối,VGA,GPU,Mux,Kết Nối,MUXSwìtch,MUX,Mux swtich,áŧ cáŧĐng,Cáŧng Kášŋt Náŧi,Tráŧng lÆ°áŧĢng,Háŧ Äiáŧu hành,·ªî c·ª©ng,C·ªïng k·∫øt n·ªëi,Tr·ªçng l∆∞·ª£ng,H·ªá ƒëi·ªÅu hành,Cáŧng kášŋt náŧi,Ổ Cứng,Max-Q,MUXSwitch,,Đi Kèm
Dell Inspiron 14 5445 2024,17.990.000đ,12,Liên hệ,AMD Ryzen™ 7 8840HS 8-core/16-thread Processor with Radeon™ Graphics,"16GB, 2x8GB, DDR5, 5600 MT/s","512GB, M.2, PCIe NVMe, SSD",AMD Radeon™ 780M Graphics,,"14.0"" 2K+ (2240x1400), 300 nits, 100% sRGB, ComfortView Plus",HD camera,2 x cổng USB 3.2 Gen 1 (5 Gbps)1 x USB 3.2 Gen 2 (10 Gbps) Type-C ® (Hỗ trợ DisplayPort™ Alt Mode 1.4/Power Delivery)1 x Cổng tai nghe (kết hợp tai nghe/micrô)1 x HDMI Cổng 1.4,1.54 kg,"3-Cell, 41Wh",Window 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Ideapad Gaming 3 15ARH7,17.990.000đ,12,Liên hệ,"Ryzen 5-7535HS (3.30GHz up to 4.50GHz, 16MB Cache)",8GB (1x8GB) SO-DIMM DDR5 4800MHz (up max 16GB) (8GB theo máy),512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,NVIDIA GeForce RTX 2050 4GB GDDR6,Không,"15.6inch FHD (1920x1080) IPS 250nits Anti-glare, 45% NTSC, 120Hz, FreeSync™",,2x USB 3.2 Type-A Gen 11x USB 3.2 Type-C Gen 21x Headphone / microphone combo jack (3.5mm)1x HDMI 2.01x Ethernet (RJ-45)1x Power connector,2.3 kg,60 Wh,Window 11 bản quyền,HD 720p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Ideapad Gaming 3 15ARH7,17.990.000đ,12,Liên hệ,"Ryzen 5-7535HS (3.30GHz up to 4.50GHz, 16MB Cache)",8GB (1x8GB) SO-DIMM DDR5 4800MHz (up max 16GB) (8GB theo máy),512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,NVIDIA GeForce RTX 2050 4GB GDDR6,Không,"15.6inch FHD (1920x1080) IPS 250nits Anti-glare, 45% NTSC, 120Hz, FreeSync™",,2x USB 3.2 Type-A Gen 11x USB 3.2 Type-C Gen 21x Headphone / microphone combo jack (3.5mm)1x HDMI 2.01x Ethernet (RJ-45)1x Power connector,2.3 kg,60 Wh,Window 11 bản quyền,HD 720p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo LOQ 2024 15IAX9,17.990.000đ,12,Liên hệ,"Intel® Core™ i5-12450HX (2.00GHz up to 4.40GHz, 12MB Cache)",12GB DDR5 4800MHz (up to 32GB),512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,NVIDIA® GeForce RTX™ 3050 6GB GDDR6,Có,"15.6inch FHD (1920x1080) IPS 300nits Anti-glare, 100%sRGB, 144Hz",HD Webcam,"1 x USB 3.2 Gen 12 x USB 3.2 Gen 21 x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1 x HDMI®, up to 8K/60Hz1 x Ethernet (RJ-45)1 x Headphone / microphone combo jack (3.5mm)1 x Power connector",~2.4 kg,"4-Cell, 60Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo LOQ 2024 15IAX9,17.990.000đ,12,Liên hệ,"Intel® Core™ i5-12450HX (2.00GHz up to 4.40GHz, 12MB Cache)",12GB DDR5 4800MHz (up to 32GB),512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,NVIDIA® GeForce RTX™ 3050 6GB GDDR6,Có,"15.6inch FHD (1920x1080) IPS 300nits Anti-glare, 100%sRGB, 144Hz",HD Webcam,"1 x USB 3.2 Gen 12 x USB 3.2 Gen 21 x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1 x HDMI®, up to 8K/60Hz1 x Ethernet (RJ-45)1 x Headphone / microphone combo jack (3.5mm)1 x Power connector",~2.4 kg,"4-Cell, 60Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 3520,17.990.000đ,12,Liên hệ,"12th Generation Intel® Core™ i5-1235U (12MB Cache, up to 4.4 GHz, 10 cores)","1 x 8 GB, DDR4, 2666 MT/s","512 GB, M.2, PCIe NVMe, SSD",Intel® Iris® Xe Graphics,,"15.6"", FHD 1920x1080, WVA, Touch, Anti-Glare, 250 nit, Narrow Border, LED-Backlit",,,1.65 kg,"3 Cell, 41 Wh, integrated",Window bản quyền,HD 720p,,1 USB 3.2 Gen 1 Type-C® port with DisplayPort 1.4 (on 12th Gen Processor configured with Type-C®)*2 USB 3.2 Gen 1 ports (on systems configured with non Type-C®)1 USB 2.0 port1 Power Jack1 headset (headphone and microphone combo) port1 HDMI 1.4 port (Maximum resolution supported over HDMI is 1920x1080 @60Hz. No 4K/2K output),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 3520,17.990.000đ,12,Liên hệ,"12th Generation Intel® Core™ i5-1235U (12MB Cache, up to 4.4 GHz, 10 cores)","1 x 8 GB, DDR4, 2666 MT/s","512 GB, M.2, PCIe NVMe, SSD",Intel® Iris® Xe Graphics,,"15.6"", FHD 1920x1080, WVA, Touch, Anti-Glare, 250 nit, Narrow Border, LED-Backlit",,,1.65 kg,"3 Cell, 41 Wh, integrated",Window bản quyền,HD 720p,,1 USB 3.2 Gen 1 Type-C® port with DisplayPort 1.4 (on 12th Gen Processor configured with Type-C®)*2 USB 3.2 Gen 1 ports (on systems configured with non Type-C®)1 USB 2.0 port1 Power Jack1 headset (headphone and microphone combo) port1 HDMI 1.4 port (Maximum resolution supported over HDMI is 1920x1080 @60Hz. No 4K/2K output),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Thinkbook 14 G7 2024,17.990.000đ,12,Liên hệ,"Intel Ultra 5 125H (3.6 GHz up to 4.5 Hz, 14 Cores, 18 Threads, 18MB Cache)",16GB DDR5 5600MHz,1TB SSD PCIe 4.0,Intel Arc Graphics,,"14” (2880x1800) IPS, 400nits, 100% sRGB, 120Hz",,,1.38 kg,4cell 60Wh,Windows 11 bản quyền,1080p IR,,"1x USB type C1x HDMI 2.11x Thunderbolt 41x Headphone / mic combo 3.52x USB type A1x TGX1x Đầu đọc thẻ SD, 1x RJ45",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Thinkbook 14 G7 2024,17.990.000đ,12,Liên hệ,"Intel Ultra 5 125H (3.6 GHz up to 4.5 Hz, 14 Cores, 18 Threads, 18MB Cache)",16GB DDR5 5600MHz,1TB SSD PCIe 4.0,Intel Arc Graphics,,"14” (2880x1800) IPS, 400nits, 100% sRGB, 120Hz",,,1.38 kg,4cell 60Wh,Windows 11 bản quyền,1080p IR,,"1x USB type C1x HDMI 2.11x Thunderbolt 41x Headphone / mic combo 3.52x USB type A1x TGX1x Đầu đọc thẻ SD, 1x RJ45",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion Y7000P 2024,17.990.000đ,12,Liên hệ,"14th Generation Intel® Core™ i7-14650HX, 16C (8P + 8E) / 24T, P-core up to 5.2GHz, E-core up to 3.7GHz, 30MB Cache",16 GB DDR5,1TB PCIe NVMe M.2 SSD Gen 4,NVIDIA Geforce RTX 4060 8GB GDDR6,,"16"" WQXGA (2560×1600) IPS 500nits Anti-glare, 100% sRGB, 165Hz, DisplayHDR™ 400, Dolby® Vision™, G-SYNC®, Low Blue Light",HD Webcam,"3x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)1x USB-C® 3.2 Gen 2 (support data transfer and DisplayPort™ 1.4)1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI®, up to 8K/60Hz1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector",2.3 kg,"80whr, Super Rapid Charge",Windows bản quyền,,Có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion Y7000P 2024,17.990.000đ,12,Liên hệ,"14th Generation Intel® Core™ i7-14650HX, 16C (8P + 8E) / 24T, P-core up to 5.2GHz, E-core up to 3.7GHz, 30MB Cache",16 GB DDR5,1TB PCIe NVMe M.2 SSD Gen 4,NVIDIA Geforce RTX 4060 8GB GDDR6,,"16"" WQXGA (2560×1600) IPS 500nits Anti-glare, 100% sRGB, 165Hz, DisplayHDR™ 400, Dolby® Vision™, G-SYNC®, Low Blue Light",HD Webcam,"3x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)1x USB-C® 3.2 Gen 2 (support data transfer and DisplayPort™ 1.4)1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI®, up to 8K/60Hz1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector",2.3 kg,"80whr, Super Rapid Charge",Windows bản quyền,,Có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Nitro V 15 ANV15-51-59MT,17.990.000đ,12,Còn hàng,"Intel® Core™ i5-13420H (8 cores, 12 Threads, 3.4GHz Up to 4.6GHz, 12 MB Intel® Smart Cache)","8GB DDR5 5200MHz (2 khe, tối đa 32GB)",512GB PCIe NVMe SSD,NVIDIA® GeForce RTX™ 4050 6GB GDDR6,Không,15.6 inch FHD(1920 x 1080) IPS 144Hz SlimBezel,,,~2.1 kg,4 Cell 57Wh,Windows 11 Home bản quyền,,,,,,"1 x USB Type-C™ port supporting:USB 3.2 Gen 2 (up to 10 Gbps)DisplayPort over USB-CThunderbolt™ 4USB charging 5 V; 3 ADC-in port 20 V; 65 W3 x USB Standard-A ports, supporting:One port for USB 3.2 Gen 1 featuring power off USB chargingTwo ports for USB 3.2 Gen 11 x HDMI® 2.1 port with HDCP support1 x 3.5 mm headphone/speaker jack, supporting headsets with built-in microphone1 x Ethernet (RJ-45) port1 x DC-in jack for AC adapter",,,,,,,,,,,,,,,,,,,,,,,,,
Acer Nitro V 15 ANV15-51-59MT,17.990.000đ,12,Còn hàng,"Intel® Core™ i5-13420H (8 cores, 12 Threads, 3.4GHz Up to 4.6GHz, 12 MB Intel® Smart Cache)","8GB DDR5 5200MHz (2 khe, tối đa 32GB)",512GB PCIe NVMe SSD,NVIDIA® GeForce RTX™ 4050 6GB GDDR6,Không,15.6 inch FHD(1920 x 1080) IPS 144Hz SlimBezel,,,~2.1 kg,4 Cell 57Wh,Windows 11 Home bản quyền,,,,,,"1 x USB Type-C™ port supporting:USB 3.2 Gen 2 (up to 10 Gbps)DisplayPort over USB-CThunderbolt™ 4USB charging 5 V; 3 ADC-in port 20 V; 65 W3 x USB Standard-A ports, supporting:One port for USB 3.2 Gen 1 featuring power off USB chargingTwo ports for USB 3.2 Gen 11 x HDMI® 2.1 port with HDCP support1 x 3.5 mm headphone/speaker jack, supporting headsets with built-in microphone1 x Ethernet (RJ-45) port1 x DC-in jack for AC adapter",,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo ThinkBook 16 G6 ABP 21KK0061VN,17.990.000đ,24,Liên hệ,"AMD Ryzen 7 7730U (8C / 16T, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)",16GB SO-DIMM DDR4-3200,512GB SSD M.2 2280 PCIe® 4.0x4 NVMe,AMD Radeon Graphics,,"16"" 2K+ (2560x1600) IPS 350nits Anti-glare, 100% sRGB",,,1.7 kg,"3 Cell, 71Wh",Windows 11 bản quyền,1080p IR,,"1x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)2x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4)1x HDMI® 2.1, up to 4K/60Hz1x Headphone / microphone combo jack (3.5mm)1x Ethernet (RJ-45)1x SD card reader",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo ThinkBook 16 G6 ABP 21KK0061VN,17.990.000đ,24,Liên hệ,"AMD Ryzen 7 7730U (8C / 16T, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)",16GB SO-DIMM DDR4-3200,512GB SSD M.2 2280 PCIe® 4.0x4 NVMe,AMD Radeon Graphics,,"16"" 2K+ (2560x1600) IPS 350nits Anti-glare, 100% sRGB",,,1.7 kg,"3 Cell, 71Wh",Windows 11 bản quyền,1080p IR,,"1x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)2x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4)1x HDMI® 2.1, up to 4K/60Hz1x Headphone / microphone combo jack (3.5mm)1x Ethernet (RJ-45)1x SD card reader",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Nitro 5 AN515-58-73RS,17.990.000đ,12,Liên hệ,"Intel® Core™ i7-12650H (10 Nhân 16 luồng, 2.30GHz up to 4.70GHz, 24MB Cache)",16GB Ram DDR5 4800MHz,"SSD 512GB NVMe+ 1 Khe SSD M2 Nvme+ 1 Khe 2,5 inchs Sata",NVIDIA® GeForce® RTX 4050 6GB GDDR6,Không,"15.6 inchs, FHD (1920 x 1080), IPS, 144Hz, LCD",,,~2.4 kg,4 Cell 57Wh,Windows 11 Home bản quyền,,,,,,1 x USB 3.2 Gen 2 hỗ trợ sạc2 x USB 3.2 Gen 11 x USB Type-C port: USB 3.2 Gen 2 (up to 10 Gbps)1 x HDMI®,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Nitro 5 AN515-58-73RS,17.990.000đ,12,Liên hệ,"Intel® Core™ i7-12650H (10 Nhân 16 luồng, 2.30GHz up to 4.70GHz, 24MB Cache)",16GB Ram DDR5 4800MHz,"SSD 512GB NVMe+ 1 Khe SSD M2 Nvme+ 1 Khe 2,5 inchs Sata",NVIDIA® GeForce® RTX 4050 6GB GDDR6,Không,"15.6 inchs, FHD (1920 x 1080), IPS, 144Hz, LCD",,,~2.4 kg,4 Cell 57Wh,Windows 11 Home bản quyền,,,,,,1 x USB 3.2 Gen 2 hỗ trợ sạc2 x USB 3.2 Gen 11 x USB Type-C port: USB 3.2 Gen 2 (up to 10 Gbps)1 x HDMI®,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo LOQ 2024 15IAX9 83GS001RVN,17.990.000đ,23,Liên hệ,"Intel® Core™ i5-12450HX (2.00GHz up to 4.40GHz, 12MB Cache)",12GB DDR5 4800MHz (up to 32GB),512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,NVIDIA® GeForce RTX™ 3050 6GB GDDR6,Có,"15.6inch FHD (1920x1080) IPS 300nits Anti-glare, 100%sRGB, 144Hz",HD Webcam,"1 x USB 3.2 Gen 12 x USB 3.2 Gen 21 x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1 x HDMI®, up to 8K/60Hz1 x Ethernet (RJ-45)1 x Headphone / microphone combo jack (3.5mm)1 x Power connector",~2.4 kg,"4-Cell, 60Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo LOQ 2024 15IAX9 83GS001RVN,17.990.000đ,23,Liên hệ,"Intel® Core™ i5-12450HX (2.00GHz up to 4.40GHz, 12MB Cache)",12GB DDR5 4800MHz (up to 32GB),512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,NVIDIA® GeForce RTX™ 3050 6GB GDDR6,Có,"15.6inch FHD (1920x1080) IPS 300nits Anti-glare, 100%sRGB, 144Hz",HD Webcam,"1 x USB 3.2 Gen 12 x USB 3.2 Gen 21 x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1 x HDMI®, up to 8K/60Hz1 x Ethernet (RJ-45)1 x Headphone / microphone combo jack (3.5mm)1 x Power connector",~2.4 kg,"4-Cell, 60Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion Slim 5 2024 16AHP9 83DH003AVN,17.990.000đ,24,Liên hệ,"AMD Ryzen™ 7 8845HS (8C / 16T, 3.8 / 5.1GHz, 8MB L2 / 16MB L3)","16GB (1 x 16GB) DDR5 5200MHz (2x SO-DIMM socket, up to 32GB SDRAM)",512GB SSD M.2 2280 PCIe 4.0x4 NVMe,"NVIDIA® GeForce RTX™ 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 140W",,"16"" WQXGA (2560x1600) IPS 350nits Anti-glare, 100% sRGB, 165Hz, Dolby Vision®, G-SYNC®, Free-Sync Premium, Low Blue Light",HD Webcam,"3x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)1x USB-C® 3.2 Gen 2 (support data transfer and DisplayPort™ 1.4)1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI®, up to 8K/60Hz1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector",2.3 kg,"80whr, Super Rapid Charge",Windows bản quyền,,Có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion Slim 5 2024 16AHP9 83DH003AVN,17.990.000đ,24,Liên hệ,"AMD Ryzen™ 7 8845HS (8C / 16T, 3.8 / 5.1GHz, 8MB L2 / 16MB L3)","16GB (1 x 16GB) DDR5 5200MHz (2x SO-DIMM socket, up to 32GB SDRAM)",512GB SSD M.2 2280 PCIe 4.0x4 NVMe,"NVIDIA® GeForce RTX™ 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 140W",,"16"" WQXGA (2560x1600) IPS 350nits Anti-glare, 100% sRGB, 165Hz, Dolby Vision®, G-SYNC®, Free-Sync Premium, Low Blue Light",HD Webcam,"3x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)1x USB-C® 3.2 Gen 2 (support data transfer and DisplayPort™ 1.4)1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI®, up to 8K/60Hz1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector",2.3 kg,"80whr, Super Rapid Charge",Windows bản quyền,,Có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion 5 2024 16IRX9 83DG0051VN,17.990.000đ,24,Liên hệ,"14th Generation Intel® Core™ i7-14650HX, 16C (8P + 8E) / 24T, P-core up to 5.2GHz, E-core up to 3.7GHz, 30MB Cache",16 GB DDR5,1TB PCIe NVMe M.2 SSD Gen 4,NVIDIA Geforce RTX 4060 8GB GDDR6,,"16"" WQXGA (2560×1600) IPS 500nits Anti-glare, 100% sRGB, 165Hz, DisplayHDR™ 400, Dolby® Vision™, G-SYNC®, Low Blue Light",HD Webcam,"3x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)1x USB-C® 3.2 Gen 2 (support data transfer and DisplayPort™ 1.4)1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI®, up to 8K/60Hz1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector",2.3 kg,"80whr, Super Rapid Charge",Windows bản quyền,,Có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion 5 2024 16IRX9 83DG0051VN,17.990.000đ,24,Liên hệ,"14th Generation Intel® Core™ i7-14650HX, 16C (8P + 8E) / 24T, P-core up to 5.2GHz, E-core up to 3.7GHz, 30MB Cache",16 GB DDR5,1TB PCIe NVMe M.2 SSD Gen 4,NVIDIA Geforce RTX 4060 8GB GDDR6,,"16"" WQXGA (2560×1600) IPS 500nits Anti-glare, 100% sRGB, 165Hz, DisplayHDR™ 400, Dolby® Vision™, G-SYNC®, Low Blue Light",HD Webcam,"3x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)1x USB-C® 3.2 Gen 2 (support data transfer and DisplayPort™ 1.4)1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI®, up to 8K/60Hz1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector",2.3 kg,"80whr, Super Rapid Charge",Windows bản quyền,,Có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Predator Helios 16,17.990.000đ,12,Liên hệ,"Intel® Core i7 13700HX (16 Cores, 24 Threads, Up to 5.0GHz, 30MB Cache)",16GB DDR5-4800 MHz,1TB PCIe Gen4 x4 NVMe SSD,NVIDIA® GeForce® RTX 4060 8GB GDDR6,Có,"16″ WQXGA (2560 x 1600), IPS, 165Hz, 500nits",,3x USB 3.2 Gen 2 Type-A2x USB 3.2 Gen 2 Type-C Thunderbolt™ 41x Ethernet (RJ-45)1x HDMI 2.11x Jack 3.5mm1x Micro SD™card1x DC-in jack for AC adapter,2.6 kg,"4-cell, 90Wh",Windows 11 bản quyền,FHD Webcam (1920 x 1080) with Blue Glass supporting 1080 HD Video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Predator Helios 16,17.990.000đ,12,Liên hệ,"Intel® Core i7 13700HX (16 Cores, 24 Threads, Up to 5.0GHz, 30MB Cache)",16GB DDR5-4800 MHz,1TB PCIe Gen4 x4 NVMe SSD,NVIDIA® GeForce® RTX 4060 8GB GDDR6,Có,"16″ WQXGA (2560 x 1600), IPS, 165Hz, 500nits",,3x USB 3.2 Gen 2 Type-A2x USB 3.2 Gen 2 Type-C Thunderbolt™ 41x Ethernet (RJ-45)1x HDMI 2.11x Jack 3.5mm1x Micro SD™card1x DC-in jack for AC adapter,2.6 kg,"4-cell, 90Wh",Windows 11 bản quyền,FHD Webcam (1920 x 1080) with Blue Glass supporting 1080 HD Video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo ThinkBook 16 G5+,17.990.000đ,12,Liên hệ,"Ryzen 7 7840H (3.8 GHz up to 5.1 GHz, 8 Cores, 16 Threads, 16 MB Cache)",32GB DDR5 6400MHz,1TB PCIe SSD,AMD Graphics,,"16’’ 2.5K (2560 x 1600) LED backlight 350 nits, anti-glare IPS display, 100% sRGB color gamut",,,1.7 kg,3Cell 71WHr Li-Polymer,Windows 11 bản quyền,1080P FHD RGB/IR Hybrid with Dual Microphone,,1 x USB Type C2 x USB Type A1 x HDMIJack tai nghe 3.5mmCổng mạng Lan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo ThinkBook 16 G5+,17.990.000đ,12,Liên hệ,"Ryzen 7 7840H (3.8 GHz up to 5.1 GHz, 8 Cores, 16 Threads, 16 MB Cache)",32GB DDR5 6400MHz,1TB PCIe SSD,AMD Graphics,,"16’’ 2.5K (2560 x 1600) LED backlight 350 nits, anti-glare IPS display, 100% sRGB color gamut",,,1.7 kg,3Cell 71WHr Li-Polymer,Windows 11 bản quyền,1080P FHD RGB/IR Hybrid with Dual Microphone,,1 x USB Type C2 x USB Type A1 x HDMIJack tai nghe 3.5mmCổng mạng Lan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo ThinkBook 16 G5+,17.990.000đ,12,Liên hệ,"Ryzen 7 7735H (3.2 GHz up to 4.8 GHz, 8 Cores, 16 Threads, 16 MB Cache)",32GB DDR5 5600MHz,512GB PCIe SSD,AMD Graphics,,"16’’ 2.5K (2560 x 1600) LED backlight 350 nits, anti-glare IPS display, 100% sRGB color gamut",,,1.7 kg,3Cell 71WHr Li-Polymer,Windows 11 bản quyền,1080P FHD RGB/IR Hybrid with Dual Microphone,,1 x USB Type C2 x USB Type A1 x HDMIJack tai nghe 3.5mmCổng mạng Lan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo ThinkBook 16 G5+,17.990.000đ,12,Liên hệ,"Ryzen 7 7735H (3.2 GHz up to 4.8 GHz, 8 Cores, 16 Threads, 16 MB Cache)",32GB DDR5 5600MHz,512GB PCIe SSD,AMD Graphics,,"16’’ 2.5K (2560 x 1600) LED backlight 350 nits, anti-glare IPS display, 100% sRGB color gamut",,,1.7 kg,3Cell 71WHr Li-Polymer,Windows 11 bản quyền,1080P FHD RGB/IR Hybrid with Dual Microphone,,1 x USB Type C2 x USB Type A1 x HDMIJack tai nghe 3.5mmCổng mạng Lan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion 5 R7000 APH9,17.990.000đ,12,Liên hệ,"Ryzen 7 7840H (3.8 GHz up to 5.1 GHz, 8 Cores, 16 Threads, 16 MB Cache)",16 GB DDR5 5600MHz,512GB PCIe NVMe M.2 SSD Gen 4,NVIDIA Geforce RTX 4060 8GB GDDR6 (125W),,"15.6"" (1920x1080) IPS, 300nits, 100% sRGB, 144Hz",HD Webcam,1x E-camera shutter1x SD card2x USB-A 3.2 Gen 21x RJ45 (mạng LAN)1x HDMI 2.11x power input2x USB-C 3.2 gen 2,2.3 kg,"4cell, 60whr, Super Rapid Charge",Windows bản quyền,,Có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion 5 R7000 APH9,17.990.000đ,12,Liên hệ,"Ryzen 7 7840H (3.8 GHz up to 5.1 GHz, 8 Cores, 16 Threads, 16 MB Cache)",16 GB DDR5 5600MHz,512GB PCIe NVMe M.2 SSD Gen 4,NVIDIA Geforce RTX 4060 8GB GDDR6 (125W),,"15.6"" (1920x1080) IPS, 300nits, 100% sRGB, 144Hz",HD Webcam,1x E-camera shutter1x SD card2x USB-A 3.2 Gen 21x RJ45 (mạng LAN)1x HDMI 2.11x power input2x USB-C 3.2 gen 2,2.3 kg,"4cell, 60whr, Super Rapid Charge",Windows bản quyền,,Có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 13 5330,17.990.000đ,12,Liên hệ,13th Generation Intel® Core™ i5-1340P,16GB LPDDR5 4800MHz,512GB M.2 PCIe NVMe SSD,Intel Iris Xe Graphics,,13.3-inch 16:10 QHD+ (2560x1600) Anti-Glare NonTouch 300nits WVA Display with ComfortView Plus Support,HD camera,2x Thunderbolt™ 4 DisplayPort™ & Power Delivery1x USB 3.2 Gen 1 Type-A1x Jack 3.5mm1x HDMI 1.4,1.24 kg,"4-Cell, 54Wh",Window 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 13 5330,17.990.000đ,12,Liên hệ,13th Generation Intel® Core™ i5-1340P,16GB LPDDR5 4800MHz,512GB M.2 PCIe NVMe SSD,Intel Iris Xe Graphics,,13.3-inch 16:10 QHD+ (2560x1600) Anti-Glare NonTouch 300nits WVA Display with ComfortView Plus Support,HD camera,2x Thunderbolt™ 4 DisplayPort™ & Power Delivery1x USB 3.2 Gen 1 Type-A1x Jack 3.5mm1x HDMI 1.4,1.24 kg,"4-Cell, 54Wh",Window 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
